batch_id,part_name,alloy_grade,mold_id,shift,cycle_number,production_order,furnace_id,molding_machine_id,pouring_station_id,period,target_temperature,target_pour_time,mold_made_at,pour_time,inspection_time,production_date
BATCH-20260426-6997,Intake_Manifold_v1,C45,MOLD-6997,A,7329,PO-20260426-6997,FURNACE_1,MOLDING_LINE_2,LADLE_1,normal,1456.2709041539665,2026-04-26 16:25:01,2026-04-26 04:12:01,2026-04-26 16:25:01,2026-04-26 21:25:01,2026-04-26
BATCH-20260426-6998,Wheel_Hub_v2,C45,MOLD-6998,B,1370,PO-20260426-6998,FURNACE_1,MOLDING_LINE_2,LADLE_2,normal,1469.5572845469035,2026-04-27 01:40:04,2026-04-26 00:50:04,2026-04-27 01:40:04,2026-04-27 06:40:04,2026-04-26
BATCH-20260426-6999,Turbo_Housing_v2,ADI_1,MOLD-6999,C,1364,PO-20260426-6999,FURNACE_1,MOLDING_LINE_2,LADLE_2,normal,1473.515213860159,2026-04-26 23:03:33,2026-04-26 12:37:33,2026-04-26 23:03:33,2026-04-27 02:03:33,2026-04-26
BATCH-20260426-7000,Suspension_Arm_v2,FG300,MOLD-7000,C,4302,PO-20260426-7000,FURNACE_2,MOLDING_LINE_1,LADLE_1,normal,1407.7201037859732,2026-04-26 22:39:33,2026-04-26 04:09:33,2026-04-26 22:39:33,2026-04-27 08:39:33,2026-04-26
BATCH-20260426-7001,Transmission_Housing_v2,FG250,MOLD-7001,B,3714,PO-20260426-7001,FURNACE_3,MOLDING_LINE_2,LADLE_2,normal,1426.8493564032904,2026-04-26 09:23:12,2026-04-26 03:28:12,2026-04-26 09:23:12,2026-04-26 16:23:12,2026-04-26
BATCH-20260426-7002,Suspension_Arm_v2,6061,MOLD-7002,C,1080,PO-20260426-7002,FURNACE_2,MOLDING_LINE_1,LADLE_1,normal,1378.9055638436018,2026-04-26 22:54:54,2026-04-26 06:22:54,2026-04-26 22:54:54,2026-04-27 02:54:54,2026-04-26
BATCH-20260426-7003,Wheel_Hub_v1,A380,MOLD-7003,B,37,PO-20260426-7003,FURNACE_2,MOLDING_LINE_1,LADLE_2,normal,1379.3303486690534,2026-04-26 14:34:50,2026-04-25 13:23:50,2026-04-26 14:34:50,2026-04-27 03:34:50,2026-04-26
BATCH-20260426-7004,Intake_Manifold_v2,C25,MOLD-7004,A,1345,PO-20260426-7004,FURNACE_2,MOLDING_LINE_1,LADLE_1,normal,1422.831611000424,2026-04-26 08:56:09,2026-04-26 01:08:09,2026-04-26 08:56:09,2026-04-26 10:56:09,2026-04-26
BATCH-20260426-7005,Engine_Bracket_v1,ADI_2,MOLD-7005,B,4862,PO-20260426-7005,FURNACE_2,MOLDING_LINE_2,LADLE_2,normal,1432.0229272648778,2026-04-26 12:10:45,2026-04-25 15:01:45,2026-04-26 12:10:45,2026-04-26 17:10:45,2026-04-26
BATCH-20260426-7006,Steering_Knuckle_v2,FG250,MOLD-7006,C,3206,PO-20260426-7006,FURNACE_2,MOLDING_LINE_3,LADLE_2,normal,1381.3230990218929,2026-04-26 09:20:08,2026-04-25 15:37:08,2026-04-26 09:20:08,2026-04-26 16:20:08,2026-04-26
BATCH-20260426-7007,Wheel_Hub_v2,FG260,MOLD-7007,B,1247,PO-20260426-7007,FURNACE_2,MOLDING_LINE_1,LADLE_2,normal,1426.4154881271272,2026-04-26 22:10:11,2026-04-26 07:48:11,2026-04-26 22:10:11,2026-04-27 13:10:11,2026-04-26
BATCH-20260426-7008,Steering_Knuckle_v1,ADI_1,MOLD-7008,B,2186,PO-20260426-7008,FURNACE_3,MOLDING_LINE_3,LADLE_1,normal,1474.7111851884508,2026-04-26 15:13:28,2026-04-26 09:26:28,2026-04-26 15:13:28,2026-04-27 01:13:28,2026-04-26
BATCH-20260426-7009,Transmission_Housing_v2,FG300,MOLD-7009,C,166,PO-20260426-7009,FURNACE_3,MOLDING_LINE_3,LADLE_1,normal,1441.0323165218451,2026-04-26 17:23:11,2026-04-26 02:48:11,2026-04-26 17:23:11,2026-04-27 02:23:11,2026-04-26
BATCH-20260426-7010,Cylinder_Block_v2,FG250,MOLD-7010,A,7400,PO-20260426-7010,FURNACE_1,MOLDING_LINE_2,LADLE_2,normal,1417.1316289113715,2026-04-26 14:12:41,2026-04-25 18:08:41,2026-04-26 14:12:41,2026-04-26 16:12:41,2026-04-26
BATCH-20260426-7011,Exhaust_Manifold_v1,A380,MOLD-7011,B,7981,PO-20260426-7011,FURNACE_3,MOLDING_LINE_2,LADLE_2,normal,1365.0735613459142,2026-04-27 04:46:36,2026-04-26 08:00:36,2026-04-27 04:46:36,2026-04-27 06:46:36,2026-04-26
BATCH-20260426-7012,Steering_Knuckle_v1,C45,MOLD-7012,A,4780,PO-20260426-7012,FURNACE_3,MOLDING_LINE_3,LADLE_2,normal,1453.8256268888563,2026-04-26 13:17:57,2026-04-26 04:33:57,2026-04-26 13:17:57,2026-04-26 21:17:57,2026-04-26
BATCH-20260426-7013,Wheel_Hub_v1,C45,MOLD-7013,B,6596,PO-20260426-7013,FURNACE_1,MOLDING_LINE_2,LADLE_2,normal,1427.5145751812593,2026-04-26 23:38:22,2026-04-26 00:31:22,2026-04-26 23:38:22,2026-04-27 09:38:22,2026-04-26
BATCH-20260426-7014,Engine_Bracket_v1,FG250,MOLD-7014,B,2565,PO-20260426-7014,FURNACE_3,MOLDING_LINE_2,LADLE_2,normal,1418.2857457161842,2026-04-26 14:02:00,2026-04-26 07:16:00,2026-04-26 14:02:00,2026-04-27 04:02:00,2026-04-26
BATCH-20260426-7015,Cylinder_Block_v3,A356,MOLD-7015,B,2140,PO-20260426-7015,FURNACE_2,MOLDING_LINE_2,LADLE_2,normal,1353.1746201886249,2026-04-26 23:11:50,2026-04-26 08:38:50,2026-04-26 23:11:50,2026-04-27 01:11:50,2026-04-26
BATCH-20260426-7016,Turbo_Housing_v1,C25,MOLD-7016,B,34,PO-20260426-7016,FURNACE_3,MOLDING_LINE_1,LADLE_1,normal,1428.8009526443084,2026-04-26 21:01:57,2026-04-26 00:30:57,2026-04-26 21:01:57,2026-04-27 09:01:57,2026-04-26
BATCH-20260426-7017,Cylinder_Block_v2,6061,MOLD-7017,C,5932,PO-20260426-7017,FURNACE_3,MOLDING_LINE_2,LADLE_1,normal,1373.9321092242894,2026-04-26 15:39:35,2026-04-26 05:06:35,2026-04-26 15:39:35,2026-04-27 06:39:35,2026-04-26
BATCH-20260426-7018,Cylinder_Block_v2,C45,MOLD-7018,C,1301,PO-20260426-7018,FURNACE_1,MOLDING_LINE_2,LADLE_2,normal,1447.1414313745843,2026-04-26 15:49:28,2026-04-26 06:32:28,2026-04-26 15:49:28,2026-04-27 03:49:28,2026-04-26
BATCH-20260426-7019,Brake_Drum_v2,A380,MOLD-7019,A,3223,PO-20260426-7019,FURNACE_1,MOLDING_LINE_2,LADLE_2,normal,1364.307546296684,2026-04-26 13:29:16,2026-04-26 04:28:16,2026-04-26 13:29:16,2026-04-27 02:29:16,2026-04-26
BATCH-20260426-7020,Cylinder_Block_v2,C45,MOLD-7020,C,1707,PO-20260426-7020,FURNACE_3,MOLDING_LINE_1,LADLE_1,normal,1436.353907651796,2026-04-27 05:37:16,2026-04-26 08:41:16,2026-04-27 05:37:16,2026-04-27 09:37:16,2026-04-26
BATCH-20260426-7021,Cylinder_Block_v2,A380,MOLD-7021,A,3322,PO-20260426-7021,FURNACE_3,MOLDING_LINE_3,LADLE_2,normal,1388.5001440837286,2026-04-26 19:12:06,2026-04-25 20:19:06,2026-04-26 19:12:06,2026-04-27 06:12:06,2026-04-26
BATCH-20260426-7022,Suspension_Arm_v2,ADI_1,MOLD-7022,A,4849,PO-20260426-7022,FURNACE_1,MOLDING_LINE_3,LADLE_1,normal,1459.670449232175,2026-04-27 01:11:52,2026-04-26 15:36:52,2026-04-27 01:11:52,2026-04-27 08:11:52,2026-04-26
BATCH-20260426-7023,Suspension_Arm_v1,FG260,MOLD-7023,B,4826,PO-20260426-7023,FURNACE_2,MOLDING_LINE_2,LADLE_1,normal,1394.4133491452196,2026-04-26 18:06:34,2026-04-25 19:35:34,2026-04-26 18:06:34,2026-04-27 07:06:34,2026-04-26
BATCH-20260426-7024,Suspension_Arm_v1,FG250,MOLD-7024,A,92,PO-20260426-7024,FURNACE_3,MOLDING_LINE_1,LADLE_1,normal,1414.0070675936142,2026-04-26 08:31:00,2026-04-25 08:46:00,2026-04-26 08:31:00,2026-04-26 13:31:00,2026-04-26
BATCH-20260426-7025,Suspension_Arm_v2,ADI_2,MOLD-7025,A,6168,PO-20260426-7025,FURNACE_2,MOLDING_LINE_1,LADLE_1,normal,1477.5591896897813,2026-04-26 14:48:00,2026-04-26 06:03:00,2026-04-26 14:48:00,2026-04-26 20:48:00,2026-04-26
BATCH-20260426-7026,Wheel_Hub_v2,FG260,MOLD-7026,B,7747,PO-20260426-7026,FURNACE_1,MOLDING_LINE_1,LADLE_1,normal,1415.8135488486844,2026-04-26 21:00:21,2026-04-25 19:07:21,2026-04-26 21:00:21,2026-04-27 05:00:21,2026-04-26
BATCH-20260426-7027,Transmission_Housing_v2,FG260,MOLD-7027,B,2016,PO-20260426-7027,FURNACE_1,MOLDING_LINE_2,LADLE_2,normal,1433.1543019241242,2026-04-26 16:10:34,2026-04-26 01:29:34,2026-04-26 16:10:34,2026-04-27 03:10:34,2026-04-26
BATCH-20260426-7028,Turbo_Housing_v2,FG250,MOLD-7028,C,1827,PO-20260426-7028,FURNACE_2,MOLDING_LINE_2,LADLE_1,normal,1424.151225281407,2026-04-27 02:17:41,2026-04-26 07:37:41,2026-04-27 02:17:41,2026-04-27 14:17:41,2026-04-26
BATCH-20260426-7029,Wheel_Hub_v2,A356,MOLD-7029,B,3679,PO-20260426-7029,FURNACE_3,MOLDING_LINE_3,LADLE_2,normal,1359.7961416831117,2026-04-26 09:29:32,2026-04-25 22:14:32,2026-04-26 09:29:32,2026-04-26 14:29:32,2026-04-26
BATCH-20260426-7030,Cylinder_Block_v1,A380,MOLD-7030,C,6983,PO-20260426-7030,FURNACE_2,MOLDING_LINE_1,LADLE_1,normal,1380.3131100436553,2026-04-26 13:57:30,2026-04-26 08:35:30,2026-04-26 13:57:30,2026-04-26 15:57:30,2026-04-26
BATCH-20260426-7031,Engine_Bracket_v2,6061,MOLD-7031,A,6608,PO-20260426-7031,FURNACE_2,MOLDING_LINE_1,LADLE_1,normal,1369.457678014844,2026-04-26 12:11:30,2026-04-25 20:10:30,2026-04-26 12:11:30,2026-04-26 23:11:30,2026-04-26
BATCH-20260426-7032,Cylinder_Block_v1,ADI_1,MOLD-7032,A,5814,PO-20260426-7032,FURNACE_1,MOLDING_LINE_1,LADLE_1,normal,1434.9855005837128,2026-04-26 08:48:11,2026-04-25 23:48:11,2026-04-26 08:48:11,2026-04-26 13:48:11,2026-04-26
BATCH-20260426-7033,Transmission_Housing_v1,A356,MOLD-7033,A,6478,PO-20260426-7033,FURNACE_2,MOLDING_LINE_3,LADLE_2,normal,1369.9555680295891,2026-04-26 19:03:49,2026-04-26 06:05:49,2026-04-26 19:03:49,2026-04-27 04:03:49,2026-04-26
BATCH-20260426-7034,Brake_Drum_v1,FG300,MOLD-7034,A,4783,PO-20260426-7034,FURNACE_2,MOLDING_LINE_1,LADLE_1,normal,1397.5629381239257,2026-04-26 13:00:23,2026-04-25 19:00:23,2026-04-26 13:00:23,2026-04-26 19:00:23,2026-04-26
BATCH-20260426-7035,Suspension_Arm_v2,FG300,MOLD-7035,B,3504,PO-20260426-7035,FURNACE_3,MOLDING_LINE_3,LADLE_2,normal,1395.2444543693234,2026-04-26 20:55:07,2026-04-26 10:56:07,2026-04-26 20:55:07,2026-04-27 07:55:07,2026-04-26
BATCH-20260426-7036,Suspension_Arm_v1,C45,MOLD-7036,A,784,PO-20260426-7036,FURNACE_3,MOLDING_LINE_1,LADLE_1,normal,1440.9920254134236,2026-04-26 09:46:58,2026-04-25 08:47:58,2026-04-26 09:46:58,2026-04-26 11:46:58,2026-04-26
BATCH-20260426-7037,Cylinder_Block_v2,C25,MOLD-7037,A,2797,PO-20260426-7037,FURNACE_2,MOLDING_LINE_2,LADLE_1,normal,1461.478822317513,2026-04-26 20:19:34,2026-04-25 18:51:34,2026-04-26 20:19:34,2026-04-26 23:19:34,2026-04-26
BATCH-20260426-7038,Wheel_Hub_v2,ADI_1,MOLD-7038,C,5359,PO-20260426-7038,FURNACE_1,MOLDING_LINE_1,LADLE_1,normal,1453.5054201908822,2026-04-27 04:50:08,2026-04-26 05:56:08,2026-04-27 04:50:08,2026-04-27 07:50:08,2026-04-26
BATCH-20260426-7039,Transmission_Housing_v1,C45,MOLD-7039,B,7913,PO-20260426-7039,FURNACE_1,MOLDING_LINE_3,LADLE_1,normal,1439.1544261369606,2026-04-26 20:21:48,2026-04-26 08:32:48,2026-04-26 20:21:48,2026-04-27 08:21:48,2026-04-26
BATCH-20260426-7040,Engine_Bracket_v2,ADI_2,MOLD-7040,C,3742,PO-20260426-7040,FURNACE_2,MOLDING_LINE_1,LADLE_2,normal,1446.8122440537936,2026-04-26 12:48:13,2026-04-25 15:12:13,2026-04-26 12:48:13,2026-04-27 01:48:13,2026-04-26
BATCH-20260426-7041,Transmission_Housing_v1,A380,MOLD-7041,C,4957,PO-20260426-7041,FURNACE_3,MOLDING_LINE_3,LADLE_2,normal,1384.4030221052096,2026-04-27 05:22:54,2026-04-26 05:26:54,2026-04-27 05:22:54,2026-04-27 09:22:54,2026-04-26
BATCH-20260426-7042,Steering_Knuckle_v1,C45,MOLD-7042,C,847,PO-20260426-7042,FURNACE_3,MOLDING_LINE_3,LADLE_2,normal,1450.536921029171,2026-04-26 13:07:16,2026-04-25 16:12:16,2026-04-26 13:07:16,2026-04-27 03:07:16,2026-04-26
BATCH-20260426-7043,Turbo_Housing_v2,ADI_1,MOLD-7043,A,2291,PO-20260426-7043,FURNACE_1,MOLDING_LINE_2,LADLE_2,normal,1446.7640433026072,2026-04-26 14:25:36,2026-04-25 19:43:36,2026-04-26 14:25:36,2026-04-27 03:25:36,2026-04-26
BATCH-20260426-7044,Steering_Knuckle_v2,FG300,MOLD-7044,C,2978,PO-20260426-7044,FURNACE_1,MOLDING_LINE_3,LADLE_1,normal,1390.8205796302088,2026-04-26 13:17:41,2026-04-25 23:08:41,2026-04-26 13:17:41,2026-04-26 17:17:41,2026-04-26
BATCH-20260426-7045,Turbo_Housing_v2,FG260,MOLD-7045,B,1288,PO-20260426-7045,FURNACE_3,MOLDING_LINE_3,LADLE_1,normal,1438.9323820972902,2026-04-26 10:19:56,2026-04-25 23:59:56,2026-04-26 10:19:56,2026-04-27 00:19:56,2026-04-26
BATCH-20260426-7046,Engine_Bracket_v2,C45,MOLD-7046,C,1380,PO-20260426-7046,FURNACE_1,MOLDING_LINE_3,LADLE_2,normal,1445.6833078053485,2026-04-27 04:47:03,2026-04-26 10:03:03,2026-04-27 04:47:03,2026-04-27 09:47:03,2026-04-26
BATCH-20260426-7047,Engine_Bracket_v2,A356,MOLD-7047,A,489,PO-20260426-7047,FURNACE_1,MOLDING_LINE_3,LADLE_1,normal,1363.7527793007594,2026-04-26 11:41:05,2026-04-25 12:42:05,2026-04-26 11:41:05,2026-04-26 14:41:05,2026-04-26
BATCH-20260426-7048,Suspension_Arm_v2,A380,MOLD-7048,A,7515,PO-20260426-7048,FURNACE_3,MOLDING_LINE_3,LADLE_2,normal,1355.7081890107993,2026-04-26 17:55:16,2026-04-26 12:46:16,2026-04-26 17:55:16,2026-04-26 20:55:16,2026-04-26
BATCH-20260426-7049,Steering_Knuckle_v1,A380,MOLD-7049,B,2226,PO-20260426-7049,FURNACE_1,MOLDING_LINE_2,LADLE_2,normal,1391.0656184072168,2026-04-27 02:01:12,2026-04-26 05:12:12,2026-04-27 02:01:12,2026-04-27 07:01:12,2026-04-26
BATCH-20260426-7050,Transmission_Housing_v2,6061,MOLD-7050,C,4863,PO-20260426-7050,FURNACE_3,MOLDING_LINE_2,LADLE_1,normal,1368.1902161608552,2026-04-26 12:51:49,2026-04-26 06:30:49,2026-04-26 12:51:49,2026-04-27 01:51:49,2026-04-26
BATCH-20260426-7051,Cylinder_Block_v3,FG300,MOLD-7051,A,1999,PO-20260426-7051,FURNACE_2,MOLDING_LINE_3,LADLE_2,normal,1388.2505452089586,2026-04-26 17:44:36,2026-04-26 04:45:36,2026-04-26 17:44:36,2026-04-27 06:44:36,2026-04-26
BATCH-20260426-7052,Suspension_Arm_v2,FG250,MOLD-7052,C,6706,PO-20260426-7052,FURNACE_3,MOLDING_LINE_2,LADLE_1,normal,1423.4633224343754,2026-04-26 18:31:20,2026-04-26 05:46:20,2026-04-26 18:31:20,2026-04-27 04:31:20,2026-04-26
BATCH-20260426-7053,Brake_Drum_v2,A356,MOLD-7053,C,5788,PO-20260426-7053,FURNACE_1,MOLDING_LINE_1,LADLE_1,normal,1363.737363744047,2026-04-26 13:16:10,2026-04-26 03:54:10,2026-04-26 13:16:10,2026-04-27 04:16:10,2026-04-26
BATCH-20260426-7054,Transmission_Housing_v2,C45,MOLD-7054,A,3335,PO-20260426-7054,FURNACE_3,MOLDING_LINE_1,LADLE_2,normal,1473.2873736679408,2026-04-27 02:50:08,2026-04-26 11:57:08,2026-04-27 02:50:08,2026-04-27 11:50:08,2026-04-26
BATCH-20260426-7055,Brake_Drum_v2,C25,MOLD-7055,B,921,PO-20260426-7055,FURNACE_2,MOLDING_LINE_2,LADLE_1,normal,1428.4128489655643,2026-04-26 12:16:57,2026-04-26 00:05:57,2026-04-26 12:16:57,2026-04-27 00:16:57,2026-04-26
BATCH-20260426-7056,Engine_Bracket_v2,FG250,MOLD-7056,A,7585,PO-20260426-7056,FURNACE_3,MOLDING_LINE_1,LADLE_1,normal,1419.3891150298814,2026-04-26 13:58:38,2026-04-26 03:09:38,2026-04-26 13:58:38,2026-04-26 22:58:38,2026-04-26
BATCH-20260426-7057,Transmission_Housing_v1,ADI_1,MOLD-7057,C,1138,PO-20260426-7057,FURNACE_3,MOLDING_LINE_2,LADLE_2,normal,1464.4175212367156,2026-04-26 21:31:19,2026-04-26 06:57:19,2026-04-26 21:31:19,2026-04-27 05:31:19,2026-04-26
BATCH-20260426-7058,Exhaust_Manifold_v1,FG260,MOLD-7058,C,2005,PO-20260426-7058,FURNACE_3,MOLDING_LINE_1,LADLE_2,normal,1415.594475480699,2026-04-27 05:43:53,2026-04-26 06:19:53,2026-04-27 05:43:53,2026-04-27 13:43:53,2026-04-26
BATCH-20260426-7059,Cylinder_Block_v1,ADI_2,MOLD-7059,B,1906,PO-20260426-7059,FURNACE_1,MOLDING_LINE_2,LADLE_1,normal,1449.8765108617174,2026-04-26 07:38:22,2026-04-25 07:18:22,2026-04-26 07:38:22,2026-04-26 18:38:22,2026-04-26
BATCH-20260426-7060,Suspension_Arm_v1,6061,MOLD-7060,B,5686,PO-20260426-7060,FURNACE_1,MOLDING_LINE_1,LADLE_2,normal,1379.7529800493621,2026-04-26 11:47:46,2026-04-25 12:58:46,2026-04-26 11:47:46,2026-04-26 16:47:46,2026-04-26
BATCH-20260426-7061,Wheel_Hub_v1,ADI_1,MOLD-7061,A,6056,PO-20260426-7061,FURNACE_1,MOLDING_LINE_3,LADLE_2,normal,1460.7621699395472,2026-04-26 17:05:09,2026-04-25 15:23:09,2026-04-26 17:05:09,2026-04-27 07:05:09,2026-04-26
BATCH-20260426-7062,Turbo_Housing_v1,C25,MOLD-7062,B,5073,PO-20260426-7062,FURNACE_2,MOLDING_LINE_1,LADLE_1,normal,1463.879990213007,2026-04-26 15:33:12,2026-04-26 05:01:12,2026-04-26 15:33:12,2026-04-26 23:33:12,2026-04-26
BATCH-20260426-7063,Cylinder_Block_v3,FG300,MOLD-7063,B,6176,PO-20260426-7063,FURNACE_3,MOLDING_LINE_1,LADLE_2,normal,1406.4365896402173,2026-04-26 07:47:48,2026-04-25 21:43:48,2026-04-26 07:47:48,2026-04-26 16:47:48,2026-04-26
BATCH-20260426-7064,Suspension_Arm_v2,C25,MOLD-7064,C,7756,PO-20260426-7064,FURNACE_2,MOLDING_LINE_3,LADLE_1,normal,1443.8957141707322,2026-04-26 19:07:34,2026-04-25 20:15:34,2026-04-26 19:07:34,2026-04-27 03:07:34,2026-04-26
BATCH-20260426-7065,Suspension_Arm_v2,FG250,MOLD-7065,C,3240,PO-20260426-7065,FURNACE_1,MOLDING_LINE_1,LADLE_1,normal,1409.4751870179102,2026-04-27 00:56:51,2026-04-26 09:12:51,2026-04-27 00:56:51,2026-04-27 04:56:51,2026-04-26
BATCH-20260427-7066,Wheel_Hub_v1,A356,MOLD-7066,B,2236,PO-20260427-7066,FURNACE_2,MOLDING_LINE_2,LADLE_2,normal,1355.1962380611549,2026-04-27 16:13:31,2026-04-26 19:14:31,2026-04-27 16:13:31,2026-04-28 04:13:31,2026-04-27
BATCH-20260427-7067,Steering_Knuckle_v2,A380,MOLD-7067,A,1024,PO-20260427-7067,FURNACE_2,MOLDING_LINE_2,LADLE_1,normal,1380.3922192398072,2026-04-28 05:37:20,2026-04-27 22:45:20,2026-04-28 05:37:20,2026-04-28 10:37:20,2026-04-27
BATCH-20260427-7068,Wheel_Hub_v2,C25,MOLD-7068,A,76,PO-20260427-7068,FURNACE_2,MOLDING_LINE_3,LADLE_1,normal,1425.0850590926032,2026-04-27 14:59:59,2026-04-26 14:10:59,2026-04-27 14:59:59,2026-04-28 04:59:59,2026-04-27
BATCH-20260427-7069,Transmission_Housing_v2,ADI_2,MOLD-7069,C,7811,PO-20260427-7069,FURNACE_1,MOLDING_LINE_3,LADLE_1,normal,1445.1796664171136,2026-04-27 11:12:16,2026-04-27 02:58:16,2026-04-27 11:12:16,2026-04-27 13:12:16,2026-04-27
BATCH-20260427-7070,Steering_Knuckle_v1,FG260,MOLD-7070,A,7448,PO-20260427-7070,FURNACE_3,MOLDING_LINE_3,LADLE_2,normal,1429.018572388985,2026-04-27 19:26:02,2026-04-26 21:33:02,2026-04-27 19:26:02,2026-04-28 08:26:02,2026-04-27
BATCH-20260427-7071,Brake_Drum_v2,A380,MOLD-7071,A,3411,PO-20260427-7071,FURNACE_2,MOLDING_LINE_3,LADLE_2,normal,1367.862109958538,2026-04-27 19:48:12,2026-04-27 03:04:12,2026-04-27 19:48:12,2026-04-28 04:48:12,2026-04-27
BATCH-20260427-7072,Engine_Bracket_v2,C25,MOLD-7072,A,7019,PO-20260427-7072,FURNACE_3,MOLDING_LINE_3,LADLE_2,normal,1476.0991724734586,2026-04-27 20:39:32,2026-04-26 22:32:32,2026-04-27 20:39:32,2026-04-28 05:39:32,2026-04-27
BATCH-20260427-7073,Cylinder_Block_v2,A356,MOLD-7073,A,184,PO-20260427-7073,FURNACE_1,MOLDING_LINE_3,LADLE_1,normal,1369.173121832934,2026-04-27 16:00:20,2026-04-27 00:13:20,2026-04-27 16:00:20,2026-04-27 20:00:20,2026-04-27
BATCH-20260427-7074,Turbo_Housing_v1,A380,MOLD-7074,B,4785,PO-20260427-7074,FURNACE_2,MOLDING_LINE_2,LADLE_2,normal,1387.054176301268,2026-04-27 12:13:45,2026-04-26 18:05:45,2026-04-27 12:13:45,2026-04-28 00:13:45,2026-04-27
BATCH-20260427-7075,Suspension_Arm_v1,A380,MOLD-7075,A,2960,PO-20260427-7075,FURNACE_2,MOLDING_LINE_2,LADLE_2,normal,1367.358645734537,2026-04-27 14:10:09,2026-04-27 07:26:09,2026-04-27 14:10:09,2026-04-28 05:10:09,2026-04-27
BATCH-20260427-7076,Turbo_Housing_v2,ADI_1,MOLD-7076,B,1346,PO-20260427-7076,FURNACE_2,MOLDING_LINE_2,LADLE_1,normal,1425.4956184626842,2026-04-27 23:06:21,2026-04-26 23:07:21,2026-04-27 23:06:21,2026-04-28 02:06:21,2026-04-27
BATCH-20260427-7077,Turbo_Housing_v2,ADI_1,MOLD-7077,C,5224,PO-20260427-7077,FURNACE_2,MOLDING_LINE_1,LADLE_1,normal,1452.182359014301,2026-04-27 19:54:36,2026-04-27 09:02:36,2026-04-27 19:54:36,2026-04-27 23:54:36,2026-04-27
BATCH-20260427-7078,Exhaust_Manifold_v1,6061,MOLD-7078,C,1775,PO-20260427-7078,FURNACE_1,MOLDING_LINE_2,LADLE_2,normal,1398.2469056169614,2026-04-28 04:30:37,2026-04-27 17:17:37,2026-04-28 04:30:37,2026-04-28 15:30:37,2026-04-27
BATCH-20260427-7079,Cylinder_Block_v1,6061,MOLD-7079,A,3817,PO-20260427-7079,FURNACE_1,MOLDING_LINE_3,LADLE_2,normal,1373.7989547349962,2026-04-27 10:07:55,2026-04-26 18:49:55,2026-04-27 10:07:55,2026-04-27 14:07:55,2026-04-27
BATCH-20260427-7080,Cylinder_Block_v2,6061,MOLD-7080,C,2242,PO-20260427-7080,FURNACE_2,MOLDING_LINE_2,LADLE_1,normal,1380.7586693063997,2026-04-28 04:00:59,2026-04-27 12:09:59,2026-04-28 04:00:59,2026-04-28 16:00:59,2026-04-27
BATCH-20260427-7081,Transmission_Housing_v2,A380,MOLD-7081,C,4698,PO-20260427-7081,FURNACE_1,MOLDING_LINE_3,LADLE_2,normal,1352.450086688724,2026-04-27 10:02:08,2026-04-27 02:05:08,2026-04-27 10:02:08,2026-04-27 18:02:08,2026-04-27
BATCH-20260427-7082,Transmission_Housing_v1,6061,MOLD-7082,B,133,PO-20260427-7082,FURNACE_1,MOLDING_LINE_3,LADLE_2,normal,1368.5278895154902,2026-04-27 21:01:46,2026-04-27 02:31:46,2026-04-27 21:01:46,2026-04-28 05:01:46,2026-04-27
BATCH-20260427-7083,Engine_Bracket_v2,FG250,MOLD-7083,B,3936,PO-20260427-7083,FURNACE_2,MOLDING_LINE_2,LADLE_1,normal,1399.433565956288,2026-04-27 14:39:39,2026-04-26 19:08:39,2026-04-27 14:39:39,2026-04-27 17:39:39,2026-04-27
BATCH-20260427-7084,Suspension_Arm_v2,FG300,MOLD-7084,C,3281,PO-20260427-7084,FURNACE_2,MOLDING_LINE_3,LADLE_1,normal,1405.314483599581,2026-04-28 01:16:29,2026-04-27 06:30:29,2026-04-28 01:16:29,2026-04-28 06:16:29,2026-04-27
BATCH-20260427-7085,Turbo_Housing_v2,A380,MOLD-7085,B,2326,PO-20260427-7085,FURNACE_1,MOLDING_LINE_3,LADLE_1,normal,1380.9944075765966,2026-04-28 01:54:57,2026-04-27 09:52:57,2026-04-28 01:54:57,2026-04-28 05:54:57,2026-04-27
BATCH-20260427-7086,Transmission_Housing_v1,FG260,MOLD-7086,B,2276,PO-20260427-7086,FURNACE_3,MOLDING_LINE_2,LADLE_2,normal,1399.7911935912016,2026-04-28 01:07:54,2026-04-27 17:09:54,2026-04-28 01:07:54,2026-04-28 10:07:54,2026-04-27
BATCH-20260427-7087,Wheel_Hub_v1,FG260,MOLD-7087,C,97,PO-20260427-7087,FURNACE_3,MOLDING_LINE_2,LADLE_1,normal,1381.215587399587,2026-04-28 01:52:56,2026-04-27 03:07:56,2026-04-28 01:52:56,2026-04-28 14:52:56,2026-04-27
BATCH-20260427-7088,Steering_Knuckle_v2,ADI_1,MOLD-7088,B,5483,PO-20260427-7088,FURNACE_3,MOLDING_LINE_1,LADLE_1,normal,1422.8343785182303,2026-04-27 16:32:24,2026-04-27 02:16:24,2026-04-27 16:32:24,2026-04-28 05:32:24,2026-04-27
BATCH-20260427-7089,Cylinder_Block_v1,ADI_1,MOLD-7089,C,259,PO-20260427-7089,FURNACE_3,MOLDING_LINE_2,LADLE_2,normal,1433.3260016230245,2026-04-28 00:59:17,2026-04-27 18:09:17,2026-04-28 00:59:17,2026-04-28 08:59:17,2026-04-27
